smi,r,fr_0,ci_beta,resolve_score
C[C@H]1CCCCN1CC(=O)c1ccc(F)cc1F,2.2006778717041016,2.2006778717041016,10.293625831604004,4.433587551116943
O=[N+]([O-])c1ccc(Cl)c(-c2cccc(F)c2F)c1,2.2005600929260254,2.2005600929260254,24.417280197143555,4.44170618057251
N#Cc1ccc(-c2cc(C=O)ccc2F)cc1Cl,2.2002522945404053,2.2002525329589844,56.020530700683594,4.440521240234375
O=C(C1=NN2CCCN=C2N1)c1cncc(O)c1,2.1999220848083496,2.1999220848083496,21.661836624145508,4.4569621086120605
N#Cc1ccnc(N2CCC3(CCNC3)CC2)c1,2.199787139892578,2.199787139892578,19.46388053894043,4.423452854156494
CS(=O)(=O)CCCCC(=O)c1cccc(F)c1F,2.199286460876465,2.199286460876465,18.34728240966797,4.443469524383545
Cc1cc(N2CCC[C@H](C)C2)c2ccccc2n1,2.1990299224853516,2.1990299224853516,14.46650505065918,4.4969048500061035
CS(=O)(=O)c1ccc(-c2ccc(F)cc2F)cn1,2.198080539703369,2.198080539703369,37.640621185302734,4.4873127937316895
O=C(C1=NN2CCCN=C2N1)c1cccnc1O,2.1978492736816406,2.1978492736816406,19.832483291625977,4.534701347351074
O=c1ccn(Nc2ncccc2F)cc1[N+](=O)[O-],2.1976583003997803,2.1976583003997803,7.295116901397705,4.573763370513916
O=C(Nn1ccnn1)c1ccc(Cl)c([N+](=O)[O-])c1,2.1975648403167725,2.1975648403167725,30.478696823120117,4.583230972290039
Cc1nc(N2CCCCCCC2)ccc1C#N,2.197476863861084,2.197476863861084,35.67807388305664,4.554472923278809
O=[N+]([O-])c1cc(-c2cc(F)ccc2F)ccc1Cl,2.1974000930786133,2.1974000930786133,36.03208541870117,4.4168925285339355
N#Cc1cc(-c2ccc(F)cc2[N+](=O)[O-])ccn1,2.1973233222961426,2.1973233222961426,18.17967414855957,4.558028697967529
N#Cc1cc(=O)n(N2CCc3ccccc32)cn1,2.1973142623901367,2.1973142623901367,50.39448165893555,4.520133972167969
N#Cc1cc(=O)n(Nc2cc(F)ccc2F)cn1,2.1971752643585205,2.1971752643585205,25.29434585571289,4.396875381469727
O=C(C1=NN2CCCN=C2N1)c1cccc(Cl)c1,2.1962456703186035,2.1962456703186035,27.293716430664062,4.379762649536133
C[C@@H]1CCCN(CC(=O)c2cccc(F)c2F)C1,2.1960997581481934,2.1960997581481934,14.574559211730957,4.606075286865234
CS(=O)(=O)c1ccc(N2CCC[C@@H](C#N)C2)cn1,2.1956284046173096,2.1956284046173096,50.011070251464844,4.538979530334473
CS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2)cn1,2.1956214904785156,2.1956214904785156,56.89762496948242,4.563780307769775
O=[N+]([O-])c1cc(Cl)cc(-c2ccc(F)c(F)c2)n1,2.1949844360351562,2.1949844360351562,61.98790740966797,4.449365615844727
C[S@](=N)(=O)c1ccc(C(=O)Nn2ccnn2)cc1,2.194450855255127,2.194450855255127,61.50604248046875,4.602546215057373
C[C@]1(O)CCCN(c2ccc(F)cc2[N+](=O)[O-])CC1,2.1942989826202393,2.1942989826202393,27.904619216918945,4.494716644287109
O[C@@H]1CCCN(c2ccc3c(c2)CNCC3)CC1,2.1942317485809326,2.1942317485809326,62.069732666015625,4.494174957275391
C[S@](=N)(=O)c1ccc(-c2ccc(F)cc2F)cc1,2.193974494934082,2.193974494934082,29.393613815307617,4.519701957702637
O=C(C1=NN2CCCN=C2N1)c1ccc(Cl)nc1,2.1939239501953125,2.1939239501953125,30.612138748168945,4.390829563140869
O=C(C1=NN2CCCN=C2N1)c1ccccc1Cl,2.193891763687134,2.193891763687134,11.55470085144043,4.381136894226074
O=C(C1=NN2CCCN=C2N1)N1CCCCCCC1,2.193751096725464,2.193751096725464,31.519189834594727,4.453624725341797
c1cc2cc(N3CCCCCCC3)ncn2c1,2.193748712539673,2.193748712539673,39.23726272583008,4.5074849128723145
O=C(Cc1ccc(F)cn1)c1cc(F)ccc1F,2.193169116973877,2.193169116973877,13.691445350646973,4.484753131866455
O=Cc1ccc(F)c(-c2cc3ccncc3s2)c1,2.1930713653564453,2.1930713653564453,28.080007553100586,4.523822784423828
O=Cc1ccccc1-c1ccc(F)cc1[N+](=O)[O-],2.192690134048462,2.192690134048462,39.55070495605469,4.549673080444336
N#Cc1cccc(-c2ccc(F)cc2[N+](=O)[O-])n1,2.192399501800537,2.192399501800537,54.526302337646484,4.514827251434326
O=C1N[C@H]2CN(c3cccc(Br)c3)CC[C@@H]2CO1,2.192152261734009,2.192152261734009,13.206753730773926,4.412995338439941
Cc1ccc2oc(C(=O)Nn3ccnn3)cc2c1,2.192127227783203,2.192127227783203,51.35930252075195,4.510739326477051
CN1CC[C@H]2[C@@H](CCCN2c2cnccc2C#N)C1,2.191830635070801,2.191830635070801,35.8171272277832,4.495163917541504
Cc1ccc(-c2ccc(S(C)(=O)=O)nc2)cc1F,2.1916322708129883,2.1916322708129883,39.871917724609375,4.536130905151367
N[C@H]1CCCN(CC(=O)c2ccccc2C=O)C1,2.1914563179016113,2.1914563179016113,13.822900772094727,4.5161824226379395
CC(=O)CC(=O)CCCCN1CCC[C@@H](C#N)C1,2.191263198852539,2.191263198852539,55.0640754699707,4.5537590980529785
Cc1cc(N2CCC[C@@H](O)C2)c2ccccc2n1,2.1910977363586426,2.1910977363586426,63.20351028442383,4.47689962387085
O=[N+]([O-])c1cnc(-c2ccc(F)c(F)c2)c(Cl)c1,2.190422773361206,2.190422773361206,38.00940704345703,4.504873275756836
CS(=O)(=O)c1ccc(-c2cccc(F)c2F)cn1,2.1902101039886475,2.1902101039886475,62.865867614746094,4.5630669593811035
O=[N+]([O-])c1cc(-c2cccc(F)c2F)ccc1Cl,2.1902079582214355,2.1902079582214355,20.436010360717773,4.3958892822265625
N#Cc1cnccc1-c1ccc(F)cc1[N+](=O)[O-],2.190016269683838,2.190016269683838,23.5360107421875,4.4697418212890625
N#Cc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1Cl,2.1898415088653564,2.1898415088653564,7.680344104766846,4.613324165344238
Cn1cc(N2CCCCCCC2)c(=O)n(C)c1=O,2.1897804737091064,2.1897804737091064,12.211705207824707,4.430079936981201
C1CCCN(CCCN2CCCCCCC2)CCC1,2.1897733211517334,2.1897733211517334,22.449562072753906,4.48223876953125
N#Cc1cc(=O)n(-c2cc(C=O)ccc2F)cn1,2.189591884613037,2.189591884613037,40.976043701171875,4.611266136169434
C[C@H]1COCCN(c2nccc3cccnc23)C1,2.1894686222076416,2.1894686222076416,8.51188850402832,4.408027172088623
Fc1ccc(N2CCc3ccccc32)c(F)c1,2.1893136501312256,2.1893136501312256,58.41424560546875,4.490259170532227
N#Cc1ccc(N2CCC[C@@H](C#N)C2)cc1Cl,2.189161777496338,2.189161777496338,21.762020111083984,4.4558210372924805
O=C(CN1CCCCCCC1)N1CCC[C](O)CC1,2.1890010833740234,2.1890010833740234,22.240127563476562,4.516689777374268
O=C(Nn1ccnn1)c1cc(Cl)cc([N+](=O)[O-])n1,2.188910484313965,2.188910484313965,60.83340072631836,4.424172878265381
CN1CC[C@@H]2CN(c3ccncc3C#N)C[C@@H]2C1,2.188906669616699,2.188906669616699,12.032308578491211,4.358310699462891
Cc1cc(-c2ccc(Cl)c([N+](=O)[O-])c2)cc(Cl)n1,2.188509702682495,2.188509464263916,55.38212203979492,4.493186950683594
Cc1cc(N2CCc3ccccc3CC2)cc(Cl)n1,2.1884641647338867,2.1884641647338867,3.2715914249420166,4.451014518737793
O=Cc1ccc(F)c(-c2cc3cccnc3s2)c1,2.188211441040039,2.188211441040039,25.61214256286621,4.559790134429932
N#Cc1cc(N2CCc3ccccc32)ccn1,2.1881868839263916,2.1881868839263916,40.37702178955078,4.5201921463012695
Fc1ccc(F)c(N2CCc3ccccc32)c1,2.187842845916748,2.187842845916748,21.793384552001953,4.543394565582275
Cc1nc(N2CCC[C@@H](O)CC2)ccc1C#N,2.1875455379486084,2.1875455379486084,60.476158142089844,4.44103479385376
O=Cc1ccc(F)c(C(=O)CCCCC(=O)O)c1,2.187537670135498,2.187537670135498,8.058938026428223,4.471943378448486
