smi,r,fr_0,ci_beta
O[C@H]1CCCN(c2cccc3cnccc23)CC1,2.2037768363952637,2.2037768363952637,33.81955337524414
O=C(C1=NN2CCCN=C2N1)c1ccccc1O,2.203728675842285,2.203728675842285,47.7197151184082
C[C@]1(O)CCCN(c2cc(C=O)ccc2F)CC1,2.2027182579040527,2.2027182579040527,30.384096145629883
Cc1cccnc1C(=O)CC(=O)Nn1ccnn1,2.202615737915039,2.202615737915039,22.884693145751953
O=C(C1=NN2CCCN=C2N1)c1ncccc1F,2.2020785808563232,2.2020785808563232,21.653573989868164
O=C1CN(C(=O)C2=NN3CCCN=C3N2)CCN1,2.2014553546905518,2.2014553546905518,27.808420181274414
Cc1cccnc1N1CC[C@@H]2COC(=O)N[C@H]2C1,2.200982093811035,2.200982093811035,14.631903648376465
Cc1ccc2oc(N3CCCCCCC3)cc2c1,2.2008419036865234,2.2008419036865234,35.77983856201172
CC(=O)CCCCCCCCCC(=O)CC(C)=O,2.2008299827575684,2.2008299827575684,34.7666015625
Cc1cc(-n2cnc(C#N)cc2=O)ccc1C#N,2.2007393836975098,2.2007393836975098,36.267425537109375
C[C@H]1CCCCN1CC(=O)c1ccc(F)cc1F,2.2006778717041016,2.2006778717041016,10.293625831604004
O=[N+]([O-])c1ccc(Cl)c(-c2cccc(F)c2F)c1,2.2005600929260254,2.2005600929260254,24.417280197143555
N#Cc1ccc(-c2cc(C=O)ccc2F)cc1Cl,2.2002522945404053,2.2002525329589844,56.020530700683594
O=C(C1=NN2CCCN=C2N1)c1cncc(O)c1,2.1999220848083496,2.1999220848083496,21.661836624145508
N#Cc1ccnc(N2CCC3(CCNC3)CC2)c1,2.199787139892578,2.199787139892578,19.46388053894043
CS(=O)(=O)CCCCC(=O)c1cccc(F)c1F,2.199286460876465,2.199286460876465,18.34728240966797
Cc1cc(N2CCC[C@H](C)C2)c2ccccc2n1,2.1990299224853516,2.1990299224853516,14.46650505065918
CS(=O)(=O)c1ccc(-c2ccc(F)cc2F)cn1,2.198080539703369,2.198080539703369,37.640621185302734
O=C(C1=NN2CCCN=C2N1)c1cccnc1O,2.1978492736816406,2.1978492736816406,19.832483291625977
O=c1ccn(Nc2ncccc2F)cc1[N+](=O)[O-],2.1976583003997803,2.1976583003997803,7.295116901397705
O=C(Nn1ccnn1)c1ccc(Cl)c([N+](=O)[O-])c1,2.1975648403167725,2.1975648403167725,30.478696823120117
Cc1nc(N2CCCCCCC2)ccc1C#N,2.197476863861084,2.197476863861084,35.67807388305664
O=[N+]([O-])c1cc(-c2cc(F)ccc2F)ccc1Cl,2.1974000930786133,2.1974000930786133,36.03208541870117
N#Cc1cc(-c2ccc(F)cc2[N+](=O)[O-])ccn1,2.1973233222961426,2.1973233222961426,18.17967414855957
N#Cc1cc(=O)n(N2CCc3ccccc32)cn1,2.1973142623901367,2.1973142623901367,50.39448165893555
N#Cc1cc(=O)n(Nc2cc(F)ccc2F)cn1,2.1971752643585205,2.1971752643585205,25.29434585571289
O=C(C1=NN2CCCN=C2N1)c1cccc(Cl)c1,2.1962456703186035,2.1962456703186035,27.293716430664062
C[C@@H]1CCCN(CC(=O)c2cccc(F)c2F)C1,2.1960997581481934,2.1960997581481934,14.574559211730957
CS(=O)(=O)c1ccc(N2CCC[C@@H](C#N)C2)cn1,2.1956284046173096,2.1956284046173096,50.011070251464844
CS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2)cn1,2.1956214904785156,2.1956214904785156,56.89762496948242
O=[N+]([O-])c1cc(Cl)cc(-c2ccc(F)c(F)c2)n1,2.1949844360351562,2.1949844360351562,61.98790740966797
C[S@](=N)(=O)c1ccc(C(=O)Nn2ccnn2)cc1,2.194450855255127,2.194450855255127,61.50604248046875
C[C@]1(O)CCCN(c2ccc(F)cc2[N+](=O)[O-])CC1,2.1942989826202393,2.1942989826202393,27.904619216918945
O[C@@H]1CCCN(c2ccc3c(c2)CNCC3)CC1,2.1942317485809326,2.1942317485809326,62.069732666015625
C[S@](=N)(=O)c1ccc(-c2ccc(F)cc2F)cc1,2.193974494934082,2.193974494934082,29.393613815307617
O=C(C1=NN2CCCN=C2N1)c1ccc(Cl)nc1,2.1939239501953125,2.1939239501953125,30.612138748168945
O=C(C1=NN2CCCN=C2N1)c1ccccc1Cl,2.193891763687134,2.193891763687134,11.55470085144043
O=C(C1=NN2CCCN=C2N1)N1CCCCCCC1,2.193751096725464,2.193751096725464,31.519189834594727
c1cc2cc(N3CCCCCCC3)ncn2c1,2.193748712539673,2.193748712539673,39.23726272583008
O=C(Cc1ccc(F)cn1)c1cc(F)ccc1F,2.193169116973877,2.193169116973877,13.691445350646973
O=Cc1ccc(F)c(-c2cc3ccncc3s2)c1,2.1930713653564453,2.1930713653564453,28.080007553100586
O=Cc1ccccc1-c1ccc(F)cc1[N+](=O)[O-],2.192690134048462,2.192690134048462,39.55070495605469
N#Cc1cccc(-c2ccc(F)cc2[N+](=O)[O-])n1,2.192399501800537,2.192399501800537,54.526302337646484
O=C1N[C@H]2CN(c3cccc(Br)c3)CC[C@@H]2CO1,2.192152261734009,2.192152261734009,13.206753730773926
Cc1ccc2oc(C(=O)Nn3ccnn3)cc2c1,2.192127227783203,2.192127227783203,51.35930252075195
CN1CC[C@H]2[C@@H](CCCN2c2cnccc2C#N)C1,2.191830635070801,2.191830635070801,35.8171272277832
Cc1ccc(-c2ccc(S(C)(=O)=O)nc2)cc1F,2.1916322708129883,2.1916322708129883,39.871917724609375
N[C@H]1CCCN(CC(=O)c2ccccc2C=O)C1,2.1914563179016113,2.1914563179016113,13.822900772094727
CC(=O)CC(=O)CCCCN1CCC[C@@H](C#N)C1,2.191263198852539,2.191263198852539,55.0640754699707
Cc1cc(N2CCC[C@@H](O)C2)c2ccccc2n1,2.1910977363586426,2.1910977363586426,63.20351028442383
O=[N+]([O-])c1cnc(-c2ccc(F)c(F)c2)c(Cl)c1,2.190422773361206,2.190422773361206,38.00940704345703
CS(=O)(=O)c1ccc(-c2cccc(F)c2F)cn1,2.1902101039886475,2.1902101039886475,62.865867614746094
O=[N+]([O-])c1cc(-c2cccc(F)c2F)ccc1Cl,2.1902079582214355,2.1902079582214355,20.436010360717773
N#Cc1cnccc1-c1ccc(F)cc1[N+](=O)[O-],2.190016269683838,2.190016269683838,23.5360107421875
N#Cc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1Cl,2.1898415088653564,2.1898415088653564,7.680344104766846
Cn1cc(N2CCCCCCC2)c(=O)n(C)c1=O,2.1897804737091064,2.1897804737091064,12.211705207824707
C1CCCN(CCCN2CCCCCCC2)CCC1,2.1897733211517334,2.1897733211517334,22.449562072753906
N#Cc1cc(=O)n(-c2cc(C=O)ccc2F)cn1,2.189591884613037,2.189591884613037,40.976043701171875
C[C@H]1COCCN(c2nccc3cccnc23)C1,2.1894686222076416,2.1894686222076416,8.51188850402832
Fc1ccc(N2CCc3ccccc32)c(F)c1,2.1893136501312256,2.1893136501312256,58.41424560546875
N#Cc1ccc(N2CCC[C@@H](C#N)C2)cc1Cl,2.189161777496338,2.189161777496338,21.762020111083984
O=C(CN1CCCCCCC1)N1CCC[C](O)CC1,2.1890010833740234,2.1890010833740234,22.240127563476562
O=C(Nn1ccnn1)c1cc(Cl)cc([N+](=O)[O-])n1,2.188910484313965,2.188910484313965,60.83340072631836
CN1CC[C@@H]2CN(c3ccncc3C#N)C[C@@H]2C1,2.188906669616699,2.188906669616699,12.032308578491211
Cc1cc(-c2ccc(Cl)c([N+](=O)[O-])c2)cc(Cl)n1,2.188509702682495,2.188509464263916,55.38212203979492
Cc1cc(N2CCc3ccccc3CC2)cc(Cl)n1,2.1884641647338867,2.1884641647338867,3.2715914249420166
O=Cc1ccc(F)c(-c2cc3cccnc3s2)c1,2.188211441040039,2.188211441040039,25.61214256286621
N#Cc1cc(N2CCc3ccccc32)ccn1,2.1881868839263916,2.1881868839263916,40.37702178955078
Fc1ccc(F)c(N2CCc3ccccc32)c1,2.187842845916748,2.187842845916748,21.793384552001953
Cc1nc(N2CCC[C@@H](O)CC2)ccc1C#N,2.1875455379486084,2.1875455379486084,60.476158142089844
O=Cc1ccc(F)c(C(=O)CCCCC(=O)O)c1,2.187537670135498,2.187537670135498,8.058938026428223
CN1CC[C@H]2[C@@H](CCCN2c2ccc(F)c(F)c2)C1,2.187316656112671,2.187316656112671,28.65191078186035
CN1CC[C@H]2[C@@H](CCCN2c2cc(C#N)ccn2)C1,2.187192916870117,2.187192916870117,18.97647476196289
C[S@](=N)(=O)c1ccc(-n2ccnc2[N+](=O)[O-])cc1,2.1871464252471924,2.1871464252471924,37.900917053222656
c1ccc2c(c1)CCN2c1cc2cccnc2s1,2.1870996952056885,2.1870996952056885,33.89824676513672
N#Cc1ccnc(-c2ccc(F)cc2[N+](=O)[O-])c1,2.186558961868286,2.186558723449707,45.30653762817383
N#Cc1ccnc(C(=O)[C@@H](O)[C@@H]2CCCSC2)c1,2.1863746643066406,2.1863746643066406,6.569552898406982
N[C]1CCCN(C(=O)CN2CCCCCCC2)C1,2.1862406730651855,2.1862406730651855,30.604066848754883
Cc1nc(-c2ccc([N+](=O)[O-])cc2)ccc1C#N,2.1860852241516113,2.1860852241516113,39.981834411621094
CS(=O)(=O)c1cccnc1C(=O)Nn1ccnn1,2.186014413833618,2.186014413833618,22.510032653808594
Cc1nc(N2CCC[C@H](O)CC2)ccc1C#N,2.1859593391418457,2.1859593391418457,22.09397315979004
CN1CC[C@@H]2[C@@H](CCCN2c2ccc(F)c(F)c2)C1,2.1851096153259277,2.1851096153259277,3.4666104316711426
N#Cc1cc(-n2cnc(C#N)cc2=O)ccn1,2.1850297451019287,2.1850297451019287,62.96853256225586
O=[N+]([O-])c1cnc(-c2cc(F)ccc2F)c(Cl)c1,2.1849236488342285,2.1849236488342285,39.33549118041992
Cc1cc(-c2ccc(C#N)c(Cl)c2)ccc1C#N,2.184558868408203,2.184558868408203,42.0414924621582
Cc1cc(-c2cc3cccnc3s2)ccc1C#N,2.1845569610595703,2.1845569610595703,58.44831848144531
CC[C@@H](CC(C)=O)C(=O)c1ccc(C#N)c(C)c1,2.184217929840088,2.184217929840088,40.95860290527344
O=c1cnc2ccccc2n1N1CCCCCC1,2.1841959953308105,2.1841959953308105,5.557040691375732
c1cc2cc(CN3CCCCCCC3)sc2cn1,2.1839146614074707,2.1839146614074707,25.166296005249023
O=Cc1ccc(F)c(-c2ccc(F)c(F)c2)c1,2.1836936473846436,2.1836936473846436,57.84759521484375
N#Cc1ccc(N2CCCCCCC2)cc1Cl,2.1836893558502197,2.1836893558502197,50.86292266845703
O=Cc1ccc(F)c(N2CC[C@H]3CCN[C@@H]3C2)c1,2.1836018562316895,2.1836018562316895,44.75004196166992
O=C(CN1CCC[C@H](O)CC1)N1CCCCCCC1,2.1835074424743652,2.1835074424743652,61.7661247253418
O=C1N[C@H]2CN(c3ccccc3O)CC[C@@H]2CO1,2.1834959983825684,2.1834959983825684,0.16445058584213257
Cc1cc(N2CCC[C@@H](N)C2)c2ccccc2n1,2.183255672454834,2.183255672454834,29.627178192138672
c1cc2c(cc1N1CCCCCCC1)CNCC2,2.183074712753296,2.183074712753296,51.68690490722656
Cc1cc(N2CCCCCCC2)c2ccccc2n1,2.1828360557556152,2.1828360557556152,61.79695129394531
O=C(Cc1ccc(F)cc1F)c1ccc(Cl)nc1,2.1823480129241943,2.1823480129241943,21.178020477294922
C[C@]1(O)CCCN(c2cc([N+](=O)[O-])ccc2Cl)CC1,2.18216609954834,2.18216609954834,16.721372604370117
N#Cc1cc(=O)n(-c2ccc(F)c(F)c2)cn1,2.1819353103637695,2.1819353103637695,53.486366271972656
Cc1cc(N2CCc3ccccc32)ccc1C#N,2.1819205284118652,2.1819205284118652,59.475399017333984
CS(=O)(=O)c1ccc(-c2cc(F)ccc2F)cn1,2.1818795204162598,2.1818795204162598,51.29448699951172
O=C(NN1CCOC1=O)c1ccc(F)c(F)c1,2.181544303894043,2.181544303894043,60.1202278137207
CS(=O)(=O)c1ccc(-c2ccnc(F)c2F)cn1,2.181412696838379,2.181412696838379,37.396297454833984
N#Cc1cnccc1-c1ccc(Cl)c([N+](=O)[O-])c1,2.1813278198242188,2.1813278198242188,45.55223846435547
Cc1ccc2oc(-c3cc(C#N)ccn3)cc2c1,2.181013345718384,2.181013345718384,40.53036880493164
N#Cc1cc(=O)n(N2CCC[C@@H](O)CC2)cn1,2.1809792518615723,2.1809792518615723,55.813438415527344
O[C@@H]1CCCN(c2cc3cccn3cn2)CC1,2.180730104446411,2.180730104446411,22.472929000854492
O=C(Nn1c(O)nnc1O)c1cc(F)ccc1F,2.1806790828704834,2.1806790828704834,35.729393005371094
Cc1cc(-c2cc([N+](=O)[O-])ccc2Cl)cc(Cl)n1,2.1804728507995605,2.1804728507995605,19.090404510498047
Cc1nc(N2CCc3ccccc32)ccc1C#N,2.180445432662964,2.180445432662964,37.45179748535156
C[C@@H]1C(=O)NCCCN1CCN1CCCCCC1,2.1803126335144043,2.1803126335144043,10.60115909576416
N#Cc1cc(=O)n(N2CCC[C@H](O)CC2)cn1,2.180049180984497,2.180049180984497,23.39281463623047
CN1CC(=O)N(c2ccc(Cl)c([N+](=O)[O-])c2)C1=O,2.1799938678741455,2.1799938678741455,9.439105033874512
N#Cc1cccc(C(=O)CN2CCC[C@H](O)CC2)n1,2.179929256439209,2.179929256439209,5.346188545227051
O=Cc1ccc(F)c(-c2cccc(F)c2F)c1,2.179672956466675,2.179672956466675,5.183303356170654
O=[N+]([O-])c1cc(N2CCC=C(Cl)C2)ccc1Cl,2.1795949935913086,2.1795949935913086,39.39396667480469
O=C1CNC(=O)N1C(=O)C1=NN2CCCN=C2N1,2.179560661315918,2.179560661315918,17.152212142944336
O[C@H]1CCCN(c2cc3cccn3cn2)CC1,2.1793556213378906,2.1793556213378906,38.03945541381836
Cc1nnccc1N1CC[C@H]2NC(=O)CC[C@@H]2C1,2.179342746734619,2.179342746734619,22.387605667114258
O=[N+]([O-])c1cc(F)ccc1N1CCC=C(Cl)C1,2.1789934635162354,2.1789934635162354,20.871326446533203
C[C@]1(O)CCCN(c2ccccc2C=O)CC1,2.1789867877960205,2.1789867877960205,16.7745361328125
O=[N+]([O-])c1cnc(-c2cccc(F)c2F)c(Cl)c1,2.178839683532715,2.178839683532715,9.057480812072754
c1cn2nc(N3CCCCCCC3)ccc2n1,2.1788370609283447,2.1788370609283447,28.835798263549805
c1ccc2c(c1)CCN2CN1CCCCCCC1,2.17868709564209,2.17868709564209,25.531591415405273
O=[N+]([O-])c1ccc(N2CCC3(CCNC3)CC2)cc1,2.178676128387451,2.178676128387451,4.64052152633667
O=Cc1ccc(F)c(-c2ccc(F)cc2F)c1,2.1786534786224365,2.1786534786224365,9.467180252075195
O=Cc1ccc(F)c(-c2cc(F)ccc2F)c1,2.17863130569458,2.17863130569458,14.36115837097168
O=C(Cc1cc2cccnc2s1)Nn1ccnn1,2.1786208152770996,2.1786208152770996,18.10401725769043
Cc1cc(-c2ccc(C#N)c(C)c2)ccc1C#N,2.178502082824707,2.178502082824707,58.73329162597656
C[C@]1(O)CCCN(c2ccc(Cl)c([N+](=O)[O-])c2)CC1,2.178494930267334,2.178494930267334,46.78411102294922
C[C@H]1CCCCN1n1c(=O)cnc2ccccc21,2.178410053253174,2.178410053253174,11.205412864685059
O=C(Cc1cnc([N+](=O)[O-])s1)c1ncccc1F,2.1784071922302246,2.1784071922302246,19.548280715942383
NS(=O)(=O)c1ccc(N2CCCCCCC2)s1,2.1783387660980225,2.1783387660980225,47.372493743896484
N#Cc1cc(=O)n(-c2cccc(C#N)n2)cn1,2.178276538848877,2.178276538848877,42.53575134277344
C[C@]1(O)CCCN(CC(=O)c2ccc(Cl)nc2)CC1,2.178208827972412,2.178208827972412,35.7354850769043
Cc1cc(N2CCCC[C@@H]2C)c2ccccc2n1,2.178169012069702,2.1781692504882812,26.082448959350586
O=[N+]([O-])c1cc(F)ccc1-c1ccc(F)c(F)c1,2.1777148246765137,2.1777148246765137,54.21000671386719
CS(=O)(=O)CCCCCc1ccc([N+](=O)[O-])cc1,2.1776132583618164,2.1776132583618164,35.617897033691406
O=[N+]([O-])c1cc(F)ccc1-c1ccccc1Cl,2.177593231201172,2.177593231201172,20.713064193725586
N#Cc1ccncc1-c1ccc(F)cc1[N+](=O)[O-],2.1775035858154297,2.1775035858154297,22.07144546508789
O=C(C1=NN2CCCN=C2N1)c1ccc(Cl)cc1,2.17744517326355,2.17744517326355,28.530488967895508
O=[N+]([O-])c1ccc(-c2ccnc(F)c2F)cc1,2.177417039871216,2.177417039871216,20.904577255249023
Cc1cc(N2CCC[C@@H](O)CC2)ccc1C#N,2.1774044036865234,2.1774044036865234,31.874723434448242
O=[N+]([O-])c1ccc(-c2cc(Cl)ncc2F)cc1,2.177340030670166,2.177340030670166,35.93144226074219
Cc1ccc(F)cc1-c1ccc(S(C)(=O)=O)nc1,2.1772961616516113,2.1772961616516113,1.380889654159546
O=C(CCN1CCCCCCC1)Nn1ccnn1,2.177258014678955,2.177258014678955,43.324764251708984
Fc1ccc(N2CCc3ccccc32)cc1F,2.1772422790527344,2.1772422790527344,36.14971923828125
O=[N+]([O-])c1ccc(Cl)c(N2CCC=C(Cl)C2)c1,2.177107334136963,2.177107334136963,10.571517944335938
c1cc2cc(N3CCCCCCC3)sc2cn1,2.1770665645599365,2.1770665645599365,48.97312545776367
O=[N+]([O-])c1ccc(-c2c(F)ccnc2F)cc1,2.17704176902771,2.17704176902771,22.646739959716797
CC(=O)CCCCCCc1cc2cccnc2s1,2.177025318145752,2.177025318145752,38.15932846069336
O=Cc1ccc(F)c(-n2ccnc2[N+](=O)[O-])c1,2.176785945892334,2.176785945892334,21.810701370239258
N#Cc1cc(C(=O)C2=NN3CCCN=C3N2)ccn1,2.176711320877075,2.176711320877075,32.82459259033203
O=[N+]([O-])c1ccc(Cl)c(-c2ccc(Cl)cc2)c1,2.17668080329895,2.17668080329895,24.391721725463867
N#Cc1cc(=O)n(-c2cc(F)ccc2F)cn1,2.176604986190796,2.176604986190796,63.8319206237793
C[C@]1(O)CCCN(CCCN2CCC(=O)CC2)CC1,2.176539182662964,2.176539182662964,25.767107009887695
Fc1ccc(-c2cc3ccncc3s2)cc1F,2.176516532897949,2.176516532897949,60.022674560546875
Cc1ccc(=O)n(-c2ccc(C#N)c(Cl)c2)n1,2.1763525009155273,2.1763525009155273,46.45003890991211
Cn1c(N2CCc3ccccc32)cnc1[N+](=O)[O-],2.1763510704040527,2.1763510704040527,53.709774017333984
Cc1cc(N2CCC[C@H](O)CC2)ccc1C#N,2.176312208175659,2.1763124465942383,24.713462829589844
C[S@](=N)(=O)c1ccc(N2CCC[C@H](O)CC2)cc1,2.1762874126434326,2.1762874126434326,30.361774444580078
Cc1cc(-c2ccnc(C#N)c2)ccc1C#N,2.1762523651123047,2.1762523651123047,51.01409912109375
C[C@]1(O)CCCN(c2cccc3cnccc23)CC1,2.176248788833618,2.176248788833618,58.34324645996094
CS(=O)(=O)CCCCCC(=O)c1ccncc1Cl,2.176156520843506,2.176156520843506,25.670339584350586
Fc1cnc(Cl)cc1CCCN1CCCCCC1,2.175891876220703,2.175891876220703,27.576860427856445
CC1CCN(c2cc([N+](=O)[O-])ccc2Cl)CC1,2.1758830547332764,2.1758830547332764,23.275848388671875
O=[N+]([O-])c1cc(F)ccc1-c1ccnc(F)c1,2.175872325897217,2.175872325897217,20.57246208190918
CN1CC[C@@H]2CN(c3ccccc3C#N)C[C@@H]21,2.1758501529693604,2.1758501529693604,5.750481605529785
C[S@](=N)(=O)c1ccc(N2CCC[C@@H](O)CC2)cc1,2.175662040710449,2.175662040710449,39.38112258911133
N#Cc1cc(=O)n(Nc2ccc(Cl)nc2)cn1,2.1754150390625,2.1754150390625,13.117231369018555
N#Cc1ccnc(Oc2cc(C=O)ccc2F)c1,2.1751482486724854,2.1751482486724854,27.62162971496582
Fc1ccc(-c2cc3cccnc3s2)cc1F,2.1751368045806885,2.1751368045806885,54.355838775634766
O=[N+]([O-])c1ccc(Cl)c(-c2ccc(F)cc2F)c1,2.1750807762145996,2.1750807762145996,32.309993743896484
CC(C)[C@H](C)C(=O)c1cc2nccnc2cc1F,2.175048351287842,2.175048351287842,3.1286497116088867
Cc1cc(-c2ccc(F)cc2[N+](=O)[O-])cc(Cl)n1,2.1749448776245117,2.1749448776245117,28.144132614135742
O=[N+]([O-])c1cc(F)ccc1-c1cccnc1F,2.1749038696289062,2.1749038696289062,17.685100555419922
Cc1cc(-c2ccc[n+]([O-])c2)c2ccccc2n1,2.1745262145996094,2.1745262145996094,37.87084197998047
O=C(Cc1cc2ccncc2s1)c1ccc(F)nc1,2.1744446754455566,2.1744446754455566,14.407093048095703
N#Cc1cc(-c2ccc(C#N)c(Cl)c2)ccn1,2.1744277477264404,2.1744277477264404,40.68098068237305
N#Cc1cnccc1N1CCC2(CCNC2)CC1,2.1742796897888184,2.1742796897888184,15.597591400146484
O=[N+]([O-])c1ccc(Cl)c(-n2ccnc2[N+](=O)[O-])c1,2.1742734909057617,2.1742734909057617,34.66320037841797
CS(=O)(=O)CCCCCN1CCCCCCC1,2.174158811569214,2.174158811569214,16.73064422607422
N#Cc1ccnc(C(=O)C2=NN3CCCN=C3N2)c1,2.1741526126861572,2.1741526126861572,24.582561492919922
Cn1ncc(N2CCCCCCC2)c1[N+](=O)[O-],2.1740942001342773,2.1740942001342773,31.7780704498291
Cc1cc(-c2ccccc2C=O)ccc1C#N,2.1740190982818604,2.1740190982818604,17.005020141601562
N#Cc1ccc(-c2ccccc2C=O)cc1Cl,2.173870325088501,2.173870325088501,13.305031776428223
N#Cc1cc(=O)n(-c2cnccc2C#N)cn1,2.1737265586853027,2.1737265586853027,49.61640548706055
O=[N+]([O-])c1cc(Cl)cc(N2CCC[C@H](O)CC2)n1,2.17350435256958,2.173504114151001,23.152978897094727
O=[N+]([O-])c1cc(Cl)cc(-c2cc(F)ccc2F)n1,2.1734533309936523,2.1734533309936523,59.019466400146484
O=Cc1ccc(F)c(Oc2ccccc2C=O)c1,2.173261880874634,2.173261880874634,22.40607261657715
N#Cc1ccc(N2CC[C@H]3CCN[C@@H]3C2)cc1Cl,2.1732137203216553,2.1732137203216553,33.043792724609375
Cc1cc(N2CCC[C@@H](C#N)C2)ccc1C#N,2.1731579303741455,2.1731579303741455,47.4246940612793
N#Cc1nccc(N2CCc3ccccc32)n1,2.1729917526245117,2.1729917526245117,9.46159553527832
CC1(C#N)CCN(c2cc(C=O)ccc2F)CC1,2.1729202270507812,2.1729202270507812,57.6809196472168
C[C@@H]1CCCN(c2ccc(S(C)(=O)=O)nc2)C1,2.172905921936035,2.172905921936035,59.611289978027344
N#Cc1ccc(NN2CCC[C](O)CC2)cc1Cl,2.1729040145874023,2.1729040145874023,20.30239486694336
CC1CCN(c2cc(Cl)cc([N+](=O)[O-])n2)CC1,2.1728339195251465,2.1728339195251465,42.52700424194336
Fc1ccc(N2CC[C@H]3CCN[C@@H]3C2)cc1F,2.172828197479248,2.172828197479248,20.934141159057617
Cc1ccc2oc(-c3cccc(F)c3)cc2c1,2.1726937294006348,2.1726937294006348,51.30754089355469
N#Cc1ccc(-c2cc3ccncc3s2)cc1Cl,2.172637462615967,2.172637462615967,47.57048416137695
O=Cc1ccc(F)c(-n2cc([N+](=O)[O-])cn2)c1,2.172636032104492,2.172636032104492,21.62116050720215
c1ccc2c(c1)CCN2c1cc2cccn2cn1,2.1724562644958496,2.1724562644958496,55.306846618652344
Cc1cc(N2CCC[C@@H](O)CC2)c2ccccc2n1,2.1723740100860596,2.1723740100860596,28.2098445892334
CC(=O)C[C@H](C)CC(=O)c1ccc(C#N)c(C)c1,2.172307014465332,2.172307014465332,40.310638427734375
O=[N+]([O-])c1cc(Cl)cc(N2CCC[C@@H](O)CC2)n1,2.1722302436828613,2.1722302436828613,45.917110443115234
Cc1ccc(=O)n(N2CCC[C@](C)(O)CC2)n1,2.172229766845703,2.172229766845703,30.780309677124023
c1c(N2CCCCCCC2)nc2n1CCCC2,2.172163963317871,2.172163963317871,47.49350357055664
Cc1ccc(=O)n(C(=O)CCCCCC(=O)O)n1,2.1721529960632324,2.1721529960632324,3.061018228530884
